id,estimate,choice,comp_1,comp_2,task_experience,pastatt,age,gender,cond_num,fail_comp_1,fail_comp_2,comp_fail,novice
R_1GBlGke5E40zC6m,41,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Male,63,0,0,0,1
R_30pceky4ZX8utur,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,12,0,0,0,1
R_2rIp5xPTbGg3Z9N,100,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,57,Female,243,0,1,1,1
R_Ww9lwhVcamTmZZT,10,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,31,Female,27,0,0,0,0
R_31KHbpb4pJDNme8,15,Option B,10,I don't know,No,This is the first time I have completed this survey,65,Female,63,0,1,1,1
R_3FOqJkPYXHrbqs9,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,122,0,0,0,1
R_2qabEHgRsFnFYYy,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Male,4,0,0,0,1
R_1mRjZfdK8YOkQN1,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,75,Female,88,0,0,0,1
R_OCkwKM9ixGvjLCF,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Male,1,0,0,0,1
R_2xQYlhRXlSTYQgR,12,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,39,Male,12,0,0,0,1
R_1mQnaqsPBbV0sFm,15,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,69,Female,27,0,0,0,1
R_ZIuyrASDp2bFQQx,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,52,Female,122,0,0,0,1
R_w1MBwzH6PxzyjTj,1220,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Male,122,0,0,0,1
R_3p3G0V1B6PdyMvK,12,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,44,Male,1,0,0,0,1
R_RJIHbt0zwvbYXtf,25,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Male,63,0,0,0,1
R_25bMW6jh94ot8yZ,50,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,31,Male,12,0,0,0,0
R_ZxTC98L96pYcZhv,20,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,18,Female,27,0,1,1,1
R_2feYE7LuGUF5L5U,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Male,243,0,0,0,1
R_24x9Oj6cMWKrCqI,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,53,Male,27,0,0,0,1
R_aarlwohzDspRXod,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,4,0,0,0,1
R_3RvBDsPEYKDPDXR,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,46,Female,88,0,0,0,1
R_vp2Sf7h4CkaYaeB,15,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,19,Male,4,0,0,0,0
R_2UWVQy5C4lv3S2H,20,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,21,Female,88,0,0,0,0
R_3egYcmecoKoiL8t,20,Option A,10,Other,No,This is the first time I have completed this survey,35,Male,1,0,1,1,1
R_1DUQZDjYbnrAwvI,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,41,Female,122,0,0,0,1
R_2yd3WOHkIZotjN9,200,Option B,10,Because of a typo,No,This is the first time I have completed this survey,34,Female,243,0,1,1,1
R_yNKMyOZ4cqrc55n,630,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,45,Female,63,0,0,0,1
R_3ekQ1KZGx82L5j0,27,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Female,27,0,0,0,1
R_2rpbaC2qnROOltF,25,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,63,Male,12,0,0,0,0
R_11hBRrYNpmtakeM,12,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,49,Female,12,0,0,0,1
R_2zoo9jvH2pbMkXK,15,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,88,0,0,0,1
R_DejP4spBmh7YnYt,100,Option B,100,Because of a printing error,No,This is the first time I have completed this survey,25,Male,122,1,0,1,1
R_30pe4yGBAAInM0V,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,1,0,0,0,1
R_29anSr6mqw6xP4I,10,Option A,10,Because of a printing error,Don't know,This is the first time I have completed this survey,37,Female,4,0,0,0,0
R_cuztZqXhE2gO5fb,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Female,63,0,0,0,1
R_3EoFVTk4jQaOvSO,3000,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Male,243,0,0,0,1
R_yjs75BYWBBZ5LH3,122,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,122,0,0,0,1
R_1Nyo36EaCDKEZ9Y,15,Option B,Other,Because of a typo,No,This is the first time I have completed this survey,51,Female,63,1,1,1,1
R_2q4dnQN3j84I4JS,50,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,48,Female,243,0,0,0,1
R_2QgugHMWUhE9LEH,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,1,0,0,0,1
R_1lgCfWNXx9Ag1oV,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Female,12,0,0,0,1
R_25TURxlYTCkRIW8,20,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,70,Male,27,0,0,0,0
R_3hDCujO6m1SjIpA,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,44,Female,4,0,0,0,1
R_237viDb0XhiBp0C,50,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,21,Female,122,0,0,0,0
R_UuyTsyF928JJV0B,25,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,27,0,0,0,1
R_1HjbQGQkW7dOejK,10,Option A,10,Because of a problem loading the text,Yes,This is the first time I have completed this survey,60,Female,12,0,1,1,0
R_1CvwWw4iP95x1eJ,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,44,Female,88,0,0,0,1
R_2us4FWyO7w2VdBy,10,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,38,Male,243,0,0,0,0
R_6X3tiJazY5gfZW9,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,88,0,0,0,1
R_27CloJpDC2xAnPn,5,Option A,10,Because of a printing error,Don't know,This is the first time I have completed this survey,60,Female,1,0,0,0,0
R_21zCOyeH4nYCXGk,20,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,63,Male,63,0,0,0,0
R_3HjG8iiOyXb0BoM,50,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,38,Female,88,0,0,0,0
R_1jwCC0ikjKlYnd7,12,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,53,Female,63,0,0,0,0
R_0pp4UWef5r1SwKd,12,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,37,Female,1,0,1,1,1
R_2AFDBIHD1ut5HYd,20,Option B,10,Because of a typo,No,This is the first time I have completed this survey,38,Female,243,0,1,1,1
R_3JgsFgPvyxi1eEx,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,27,0,0,0,1
R_12AanyW3L67bCXR,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,68,Female,88,0,0,0,1
R_1IBp6wuAPH6liZS,25,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,26,Male,27,0,0,0,0
R_3JDW1sUhfHrSKh1,10,Option A,10,Because of a printing error,Don't know,This is the first time I have completed this survey,34,Female,4,0,0,0,0
R_vAWa8QF5wY5HtoR,2.5,Option A,Other,Other,No,This is the first time I have completed this survey,19,Male,4,1,1,1,1
R_D06Rk75pA0EOXxn,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,29,Male,63,0,0,0,1
R_xruiqHEzrxSW9HP,10.25,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,43,Female,1,0,0,0,1
R_2OIlRNnh1tR7iLU,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Male,27,0,0,0,1
R_2ciUKbLPxdDnFmx,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,28,Male,12,0,0,0,1
R_1NrxO5GKv5h4EkL,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,26,Female,63,0,0,0,1
R_3JKFfGE9PlfWGcx,122,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Female,122,0,0,0,1
R_2xyHivOnHH4KwgH,1000,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,51,Female,1,0,0,0,1
R_1o5UczqYyHGQ35z,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,38,Female,12,0,0,0,1
R_1nUwN0zYjVnNSHe,15,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,71,Female,12,0,0,0,1
R_2TSslTeQdhzaZp8,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,4,0,0,0,1
R_1DBceCKRdU2mqIR,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,88,0,0,0,1
R_DjX0jz4GPocxaAp,100,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,19,Female,88,0,0,0,0
R_3lEoeFnthKP2LOG,45,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,61,Male,122,0,0,0,1
R_qW05kH1FwG8jNXX,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Male,63,0,0,0,1
R_2YGlvXGhU2OZ0xV,5,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,35,Female,122,0,0,0,1
R_eM14G1b1HDiCm7n,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Female,1,0,0,0,1
R_3hzJv5XIOTHre9z,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,48,Female,243,0,0,0,1
R_21BuOI4SVvtQPLH,20,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,30,Male,4,0,0,0,0
R_2EEPyrk4dBz94QQ,20,Option B,20,I don't know,No,This is the first time I have completed this survey,40,Female,1,1,1,1,1
R_STVD8XABOvu2bKN,15,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,23,Male,4,0,0,0,0
R_1lay9fZxtL70zZ4,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Female,27,0,0,0,1
R_1gowuA5CUGC5djq,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Female,243,0,0,0,1
R_1IWTAsO4ZtnkLny,120,Option B,10,Other,No,This is the first time I have completed this survey,55,Female,12,0,1,1,1
R_1rIyVHLPkoXF3WP,15,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,60,Female,63,0,0,0,1
R_Wj7JzqM7PuAnk0p,90,Option A,10,Because of a printing error,Don't know,This is the first time I have completed this survey,19,Female,88,0,0,0,0
R_s5K2iwHJnKG6OA1,40,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Female,27,0,0,0,1
R_r0igX5Tu8rVngMp,15,Option B,10,Other,Yes,This is the first time I have completed this survey,31,Male,12,0,1,1,0
R_2YP8tN1qu5iGTBc,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Female,1,0,0,0,1
R_3qKI0hBIkVFtsbl,20,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,30,Female,122,0,0,0,0
R_2DLKKB7nXuawm39,50,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,22,Male,243,0,0,0,0
R_21nSgM3DmqNECEF,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,63,0,0,0,1
R_UgcQb1gadIrQhGN,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Male,88,0,0,0,1
R_TdWd4VdIJtO8wPn,15,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,46,Female,63,0,0,0,1
R_doEr2P0nouzO5VL,20,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,28,Female,12,0,0,0,0
R_3ekUYgrZOB4o65K,2430,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,62,Female,243,0,1,1,1
R_2uvnvV09DYFJLKx,122,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,32,Female,122,1,0,1,1
R_3oyZOnjKuE9ARSh,10,Option A,10,Because of a typo,No,This is the first time I have completed this survey,41,Male,1,0,1,1,1
R_egG9SW88NyVaNuF,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,53,Female,4,0,0,0,1
R_dnBjJpTQ1GhZRPr,25,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,88,0,0,0,1
R_W6hr27xG6bg3pkJ,2,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,35,Male,12,0,0,0,1
R_x3dYgFiAPuF5umZ,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,64,Female,27,0,0,0,1
R_sL6NTKhYkrj9YZP,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Female,12,0,0,0,1
R_1IXK4Uk1JYFq21D,20,Option B,20,Because of a printing error,No,This is the first time I have completed this survey,25,Male,1,1,0,1,1
R_887Li9O6jubyNRT,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,26,Female,12,0,0,0,1
R_1DGX0W6QClkvBSW,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,88,0,0,0,1
R_3qF3cQV2VYrGwrW,500,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,22,Male,63,0,0,0,0
R_DivQqUVaKA2pUGd,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Female,4,0,0,0,1
R_6orqcGbTJanB52p,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Male,122,0,0,0,1
R_1QxYaHGbJPWPrn7,25,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,243,0,0,0,1
R_2w4VNd5oNFNhMsI,12.5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,50,Female,63,0,0,0,1
R_3EsdYcewm3tQait,27,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,68,Female,27,0,0,0,0
R_1pW1M8qDI6gjf6h,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,122,0,0,0,1
R_e4I5jGoNBLpqkXT,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Male,4,0,0,0,1
R_12QsGhNtd5NUyAf,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,39,Female,27,0,0,0,1
R_5uu4FoLnXrNzGwN,50,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,50,Male,88,0,1,1,1
R_vGHUAAeMWBP4Hwl,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,45,Female,1,0,0,0,1
R_rlJOSkzDayqupzz,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,35,Female,243,0,0,0,1
R_2WUp4elWpGXkkHe,100,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,18,Female,1,0,0,0,0
R_3R7RNzj4YFA8drG,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,4,0,0,0,1
R_eaeMIfOf3D9T6pj,20,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,56,Female,63,0,0,0,0
R_2amBOABPw4fRR9P,2.43,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,48,Male,243,0,0,0,1
R_1HeKAR2IttyNOV2,1000,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Male,122,0,0,0,1
R_264NYFxFlk75KSg,15,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,29,Male,88,0,0,0,1
R_1F8L2ql8ZeHQ4Et,100,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,24,Male,243,0,1,1,1
R_WcADD85v1ECqVhv,30,Option A,Other,Because of a printing error,No,This is the first time I have completed this survey,19,Female,122,1,0,1,1
R_1jxqhx4GyWwxYKF,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,63,0,0,0,1
R_3OjHmcJJmJ3t8KS,100,Option B,I don't know,Other,No,This is the first time I have completed this survey,55,Female,27,1,1,1,1
R_71Bj2mH8sgIz7Ql,15,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,47,Male,1,0,0,0,0
R_3m4NLbP6L50WGIU,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Male,12,0,0,0,1
R_SPjxgdgC3eUq1YR,270,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Male,27,0,0,0,1
R_12Gw7n5C6rFKy8V,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,24,Female,88,0,0,0,1
R_1kSkRQ2ft2ZPGEY,15,Option A,Other,Because of a printing error,No,This is the first time I have completed this survey,59,Male,63,1,0,1,1
R_1jPNH1MDrbE0XxX,12,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,56,Male,12,0,0,0,1
R_2OH1gHq2VY6CvFr,1.5,Option B,Other,I don't know,No,This is the first time I have completed this survey,19,Male,12,1,1,1,1
R_10TNFxezVF4tr0p,30,Option B,Other,Because of a typo,No,This is the first time I have completed this survey,27,Female,27,1,1,1,1
R_3PiZmB0CR6mnQ5K,10.5,Option A,10,I don't know,Don't know,This is the first time I have completed this survey,44,Female,243,0,1,1,0
R_bNm345iHDDHVYOt,65,Option A,10,Because of a typo,Yes,This is the first time I have completed this survey,64,Female,88,0,1,1,0
R_1YvGDfeOn67LwNr,20,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,34,Male,4,0,1,1,1
R_VWmXmQv7zK3GNSV,15,Option B,Other,Because of a typo,No,This is the first time I have completed this survey,31,Female,1,1,1,1,1
R_2QGq9g2Lp7gD5FC,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,39,Female,122,0,0,0,1
R_3iQGcNwEeHIkSzt,10,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,22,Female,4,0,0,0,0
R_RmDJFRO5MUnKfrH,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,12,0,0,0,1
R_2CqDVatSlcFxuuu,15,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,58,Female,122,0,0,0,1
R_1fkYnhny9FaY0LX,50,Option A,10,Because of a problem loading the text,Yes,This is the first time I have completed this survey,27,Female,88,0,1,1,0
R_1jDqJr9E5ohQAij,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Male,63,0,0,0,1
R_2boF2RoeKurJD3j,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Male,27,0,0,0,1
R_240iYdRm5TXhSY9,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,23,Female,243,0,0,0,1
R_WqZjyR2Mra2HOi5,20,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,21,Female,63,0,1,1,1
R_2uwvLWono45h3y2,15,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,52,Male,4,0,0,0,0
R_1DNA9EtrB4EZo9f,11,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,40,Male,88,0,0,0,1
R_2429Vp8cVx3tdQf,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,23,Female,4,0,0,0,1
R_1I7bVTofjAtDIEw,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,64,Male,12,0,0,0,1
R_1gzkAIUshSYdKLf,15,Option A,10,I don't know,Yes,This is the first time I have completed this survey,48,Female,27,0,1,1,0
R_3MaqB0npkMrLeHz,1000,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,29,Male,122,0,0,0,0
R_1f0BJs3p4ASaMeM,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,34,Male,243,0,0,0,1
R_3L0ahkmExhJlWjv,15,Option B,0,Because of a problem loading the text,Yes,This is the first time I have completed this survey,42,Female,1,1,1,1,0
R_21v8wwrzJY7YDuo,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,35,Male,27,0,0,0,1
R_Y37Ps6s0rj8fYpb,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,50,Female,12,0,0,0,1
R_2qEMFRB8RewlioG,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,41,Female,88,0,0,0,1
R_5jXvnbUgnXjzX4l,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Female,1,0,0,0,1
R_UxwQKgTqMM9V1vz,15,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,19,Male,63,0,0,0,0
R_UVWgjJg6S50yNMZ,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,53,Female,88,0,0,0,1
R_6GrOsYB82eL6kvv,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,44,Male,122,0,0,0,1
R_PML8Whi8968cqyJ,25,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,46,Female,122,0,0,0,1
R_1Nmo9HoRlUt45Mf,50,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,39,Male,243,0,0,0,1
R_3EFMZ3MdXDm4dTS,14,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Male,27,0,0,0,1
R_3lKUeqBaDb4zjY8,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,1,0,0,0,1
R_wRZedCSH1VXSnmx,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,43,Female,12,0,0,0,1
R_1isa8SociFEZA5X,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,1,0,0,0,1
R_2cznbb7KMgkge1C,60,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,31,Female,63,1,0,1,1
R_qVYliIkbW4ycEU1,20,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,51,Female,27,0,0,0,0
R_emOPvyoUMIb1hct,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,40,Male,4,0,0,0,1
R_2aeExBaTHfOsDqm,122,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,39,Female,122,0,0,0,1
R_1l695gkpK7Xy4V8,15,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,19,Male,1,0,0,0,0
R_1gLpQNLMvUhTCpq,12,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,32,Male,12,0,0,0,0
R_3qQIwvsQKU9AVHT,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,243,0,0,0,1
R_1f1MIElcj2DAPxt,15,Option A,10,Because of a problem loading the text,Yes,This is the first time I have completed this survey,55,Female,63,0,1,1,0
R_3KvzgGYrBlK5I8T,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,35,Female,4,0,0,0,1
R_5hcAGUC94ose9qN,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Male,122,0,0,0,1
R_YXN1kYl8yYAVkrv,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,39,Female,122,0,0,0,1
R_PCyI8vZTlcBJRTz,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,23,Male,12,0,0,0,1
R_24Blt75rFyjbtfU,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,29,Female,63,0,0,0,1
R_9ELRqZy9hUw3whH,20,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,23,Female,4,0,0,0,0
R_2VvxDxmKRKXsqKK,20,Option B,10,Because of a problem loading the text,Yes,This is the first time I have completed this survey,40,Female,4,0,1,1,0
R_xgV1uVXERJDSuaJ,13,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,58,Male,243,0,0,0,0
R_27868gSsr4z3KPr,700,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Male,63,0,0,0,1
R_26a1v2iNOGDOjmk,880,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Male,88,0,0,0,1
R_OCfWniZpVVrjpdL,100,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,29,Female,27,0,0,0,0
R_2v20ES61ZNcr97D,10,Option A,10,Because of a printing error,Don't know,This is the first time I have completed this survey,33,Male,1,0,0,0,0
R_2CHz6i5nOKnIQUE,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,243,0,0,0,1
R_1jlx6pDB2bpXlp5,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,1,0,0,0,1
R_2YMmNx7xkBdxUII,20,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,31,Female,12,0,0,0,0
R_2fkyHFJIeCUhjI3,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,12,0,0,0,1
R_XBycq2qnQBAyRY5,12,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,53,Female,88,0,0,0,1
R_RQvlRu0z8Fu1gNr,15,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,45,Male,88,0,0,0,1
R_2SdF5viyNHlRALb,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,63,0,0,0,1
R_2Qn6QqWMDlb3QLM,11,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Female,1,0,0,0,1
R_2friNbotcZXwBbP,24.3,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,243,0,0,0,1
R_phfoXfE4uBFOJbP,35,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,49,Female,27,0,0,0,1
R_1K1EPlqrD2o2Wfo,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,27,0,0,0,1
R_2cnCtKiLaijXH6s,20,Option B,10,Other,No,This is the first time I have completed this survey,26,Female,122,0,1,1,1
R_3aaedCaEucwmMyB,40,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,21,Male,243,0,0,0,1
R_2y7UIu04UnpzCvT,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,122,0,0,0,1
R_pF677QGeUaCKiel,0.8,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,24,Male,88,0,0,0,0
R_1Nla5aOtalfxgGR,14,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,37,Female,4,0,0,0,1
R_UaoQzb25PeZqgYF,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,29,Male,63,0,0,0,1
R_5uLM6cLUNZZKcOB,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Male,4,0,0,0,1
R_x9oQnPpxHEuksHn,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,47,Female,63,0,0,0,1
R_1gzKEMtvYSP1Iam,20,Option B,20,I don't know,No,This is the first time I have completed this survey,58,Female,1,1,1,1,1
R_1JOy5iYMY2Z6E8G,255.5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Male,88,0,0,0,1
R_25T1jkXE7QP9KmM,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Male,4,0,0,0,1
R_3KvJpVqR6HKM4xJ,28,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,27,0,0,0,1
R_3qrKK8g4mrWfxqY,1000,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,26,Female,243,0,0,0,1
R_1dmp60Xx24V1fEK,30,Option B,10,Because of a typo,Don't know,This is the first time I have completed this survey,52,Female,122,0,1,1,0
R_10JzsdMFMwewbHk,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,69,Female,27,0,0,0,1
R_Rxdhy91urSi5LrP,12,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,23,Male,12,0,0,0,1
R_29aeNjGPQVsQ5xJ,15,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,20,Female,12,0,0,0,0
R_7W0q0eBCyv0VZQd,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,1,0,0,0,1
