id,age,gender,gainGam,mixedGam,lossGam
12361,1,1,0.636363636363636,0.75,0.636363636363636
12362,4,0,0.454545454545455,0.875,0.818181818181818
12363,3,1,0.818181818181818,1,1
12364,2,0,0.454545454545455,0.75,1
12365,4,1,1,1,1
12366,1,0,0.545454545454545,0.5,1
12367,2,0,1,0.875,0.909090909090909
12368,2,1,1,0.125,0.181818181818182
12369,2,1,0.272727272727273,0.625,0.818181818181818
12370,4,0,0.545454545454545,0.625,0.818181818181818
12371,6,1,0.909090909090909,1,0.363636363636364
12372,4,0,0.272727272727273,0.375,0.181818181818182
12373,1,1,0.818181818181818,0.75,0.818181818181818
12374,2,1,0.727272727272727,1,0.0909090909090909
12375,5,1,0.0909090909090909,0.375,0.272727272727273
12376,5,0,0.636363636363636,1,0.363636363636364
12377,4,1,1,0.875,1
12378,4,1,0.454545454545455,0.25,0.181818181818182
12379,3,1,0.272727272727273,1,0.636363636363636
12380,2,1,0.818181818181818,0.5,0.545454545454545
12381,4,0,0.909090909090909,0.75,0.909090909090909
12382,3,1,0.818181818181818,1,0.454545454545455
12383,4,1,0.727272727272727,0.375,0.636363636363636
12384,1,1,0.363636363636364,0.5,0.545454545454545
12385,1,0,0.909090909090909,0.875,0.909090909090909
12386,3,0,0.454545454545455,0.75,0.909090909090909
12387,3,1,0.909090909090909,0.875,0.363636363636364
12388,1,1,0.545454545454545,0.875,0.909090909090909
12389,4,0,0.181818181818182,0.5,1
12390,1,1,0.818181818181818,0.5,0.727272727272727
12391,1,1,1,0.5,0.818181818181818
12392,6,1,0.909090909090909,1,0.727272727272727
12393,3,1,0.818181818181818,0.875,0.272727272727273
12394,3,0,0.636363636363636,0.375,0.727272727272727
12395,2,1,0.636363636363636,0.75,0.727272727272727
12396,1,1,0.272727272727273,0.75,1
12397,1,0,0.363636363636364,0.5,0.363636363636364
12398,4,1,0.909090909090909,0.625,0.272727272727273
12399,4,1,0.0909090909090909,0,0.0909090909090909
12400,3,1,1,1,0.727272727272727
12401,4,1,1,0.5,0.0909090909090909
12402,1,0,0.909090909090909,1,1
12403,2,0,0.636363636363636,0.875,0.636363636363636
12404,3,0,1,1,0.818181818181818
12405,2,1,0.636363636363636,0.875,0
12406,3,1,0.545454545454545,1,0.727272727272727
12407,3,1,0.636363636363636,0.75,0.909090909090909
12408,6,1,0.727272727272727,0.875,0.454545454545455
12409,1,1,0.636363636363636,0.375,0.727272727272727
12410,3,0,0.181818181818182,0.375,0.636363636363636
12411,3,1,1,0.375,0.181818181818182
12412,5,1,0.909090909090909,1,0.636363636363636
12413,2,1,0.363636363636364,0.875,0.545454545454545
12414,2,0,0.818181818181818,0.875,0.818181818181818
12415,5,0,0.818181818181818,0.875,0.818181818181818
12416,1,1,1,0.5,0
12417,1,1,0.818181818181818,0.25,0.272727272727273
12418,4,1,0.454545454545455,0.625,0.0909090909090909
12419,3,1,0.454545454545455,0.875,0.909090909090909
12420,3,1,0.636363636363636,0.875,0.0909090909090909
12421,1,0,1,1,1
12422,5,0,0.909090909090909,1,0.181818181818182
12423,1,0,0.454545454545455,0.25,0.363636363636364
12424,1,0,0.454545454545455,0.875,0.0909090909090909
12425,4,0,0,0.25,0.181818181818182
12426,3,1,0.363636363636364,0.875,1
12427,1,0,0.636363636363636,0.25,0.818181818181818
12428,2,1,0.272727272727273,0.875,0.909090909090909
12429,1,0,0.545454545454545,0.75,0.454545454545455
12430,2,0,1,0.875,0.727272727272727
12431,2,0,0.181818181818182,0.75,1
12432,3,0,0.727272727272727,0.625,0.272727272727273
12433,4,1,0.181818181818182,0.625,0.454545454545455
12434,3,1,0.727272727272727,0.375,0.0909090909090909
12435,1,0,0.545454545454545,0.625,1
12436,4,1,0.363636363636364,0.25,0.181818181818182
12437,6,1,0.545454545454545,0.625,0.363636363636364
12438,1,1,0.818181818181818,0.875,1
12439,2,1,0.909090909090909,0.875,0.454545454545455
12440,4,0,0.272727272727273,0.875,0.727272727272727
12441,5,0,1,0.875,0.727272727272727
12442,3,1,1,0.875,0.0909090909090909
12443,3,0,0.818181818181818,0.25,0.272727272727273
12444,4,1,0.818181818181818,1,0.909090909090909
12445,4,1,0.636363636363636,0.75,0.545454545454545
12446,3,1,0.363636363636364,0.5,0.909090909090909
12447,2,1,0.909090909090909,0.5,0.272727272727273
12448,1,1,0.909090909090909,1,0.363636363636364
12449,3,1,0.545454545454545,1,0.454545454545455
12450,1,1,0.0909090909090909,0.625,0.181818181818182
12451,3,0,0.454545454545455,0.875,0.545454545454545
12452,1,0,0.636363636363636,0.625,0.909090909090909
12453,1,1,1,0.875,0.909090909090909
12454,1,1,0.363636363636364,0.875,0.363636363636364
12455,1,0,0.818181818181818,0.625,0.454545454545455
12456,4,1,0.454545454545455,0.125,0.0909090909090909
12457,4,0,0.818181818181818,0.5,0.818181818181818
12458,3,1,0.909090909090909,0.5,0.272727272727273
12459,2,0,0.0909090909090909,0.875,0.818181818181818
12460,1,1,0.727272727272727,0.375,0.727272727272727
12461,3,0,0.909090909090909,0.875,0.636363636363636
12462,3,0,0.636363636363636,0.875,0.818181818181818
12463,4,1,0.636363636363636,0.625,0.727272727272727
12464,3,1,0.636363636363636,0.875,0.818181818181818
12465,3,0,1,1,0.909090909090909
12466,5,0,0.818181818181818,0.625,0.454545454545455
12467,1,0,0.909090909090909,0.25,0.363636363636364
12468,1,1,0.636363636363636,1,0.363636363636364
12469,3,1,0.545454545454545,0.625,0.727272727272727
12470,3,0,0.636363636363636,0.5,0.363636363636364
12471,6,0,1,1,0.818181818181818
12472,3,1,0.909090909090909,0.5,0.181818181818182
12473,1,0,0.636363636363636,0.625,0.636363636363636
12474,1,1,0.818181818181818,0.875,0.727272727272727
12475,3,1,0.636363636363636,0.625,0.727272727272727
12476,3,1,0.909090909090909,1,1
12477,1,0,1,1,1
12478,3,1,0.727272727272727,0.375,0.818181818181818
12479,6,1,1,1,1
12480,1,1,0.454545454545455,0.5,0.181818181818182
12481,3,1,0.363636363636364,0.75,0.636363636363636
12482,4,0,0.909090909090909,1,1
12483,3,1,1,1,1
12484,3,0,0.545454545454545,0.625,1
12485,2,1,0.818181818181818,1,0.818181818181818
12486,2,1,0.909090909090909,1,1
12487,2,1,0.818181818181818,0.75,0.181818181818182
12488,3,1,0.727272727272727,0.625,0.545454545454545
12489,1,1,0.909090909090909,0.75,0.636363636363636
12490,4,1,1,1,0.272727272727273
12491,5,1,0.909090909090909,1,0.181818181818182
12492,2,0,0.909090909090909,1,0.909090909090909
12493,1,1,0.454545454545455,0.625,0.818181818181818
12494,2,0,0.272727272727273,0.875,0.909090909090909
12495,1,1,0.545454545454545,1,1
12496,3,0,0.636363636363636,0.25,0.0909090909090909
12497,5,1,0.181818181818182,0.25,0.0909090909090909
12498,1,1,0.727272727272727,0.75,0.909090909090909
12499,4,1,0.909090909090909,1,0.909090909090909
12500,3,0,1,1,0.909090909090909
12501,1,1,0.818181818181818,0.625,0.181818181818182
12502,1,1,0.454545454545455,0.875,0.272727272727273
12503,2,1,0.909090909090909,0.375,0.727272727272727
12504,2,1,0.818181818181818,0.25,0.363636363636364
12505,6,1,0.363636363636364,0.875,1
12506,3,1,0.909090909090909,0.875,0.272727272727273
12507,1,1,0.363636363636364,0.875,1
12508,1,0,0.727272727272727,0.5,0.363636363636364
12509,1,0,0.727272727272727,0.625,0.818181818181818
12510,1,0,0.818181818181818,0.875,0.545454545454545
12511,1,0,1,1,1
12512,1,0,0.727272727272727,0.875,1
12513,4,1,0.727272727272727,0.875,0.181818181818182
12514,2,1,0.545454545454545,0.875,0.909090909090909
12515,7,0,0.818181818181818,0.625,0.818181818181818
12516,3,0,0.363636363636364,0.375,0.454545454545455
12517,2,1,1,1,1
12518,2,1,0.818181818181818,0.75,0.727272727272727
12519,1,1,0,0.375,0.909090909090909
12520,2,1,0.818181818181818,0.75,0.909090909090909
12521,4,1,0.363636363636364,1,0.818181818181818
12522,1,0,1,1,0.0909090909090909
12523,4,1,0.0909090909090909,0.25,0.636363636363636
12524,3,1,0.818181818181818,0.875,0.636363636363636
12525,4,1,0.909090909090909,0.75,0.818181818181818
12526,1,1,0.727272727272727,0.5,0.181818181818182
12527,1,0,0.545454545454545,0.75,0.454545454545455
12528,6,1,1,0.75,0.545454545454545
12529,3,1,0.909090909090909,1,0.909090909090909
12530,7,0,0.454545454545455,0.125,1
12531,3,1,0.909090909090909,1,0.727272727272727
12532,5,1,0.181818181818182,0.75,1
12533,4,1,0.363636363636364,1,0.818181818181818
12534,2,1,1,1,0.909090909090909
12535,4,1,0.818181818181818,0.375,0.818181818181818
12536,1,0,0.454545454545455,0.75,1
12537,4,0,0.818181818181818,0.75,0.818181818181818
12538,5,0,0.454545454545455,0.875,0.818181818181818
12539,1,1,1,1,0.636363636363636
12540,1,1,0,0.375,0.0909090909090909
12541,1,0,0.454545454545455,0.5,0.818181818181818
12542,1,0,0.909090909090909,0.75,0.727272727272727
12543,1,1,0.909090909090909,1,0.909090909090909
12544,5,0,0.454545454545455,1,0.818181818181818
12545,1,0,0.454545454545455,0.5,1
12546,4,0,0.545454545454545,0.75,0.363636363636364
12547,2,1,0.636363636363636,1,0.636363636363636
12548,2,1,0.454545454545455,1,0.818181818181818
12549,2,1,1,0.875,1
12550,3,0,0.727272727272727,0.75,0.727272727272727
12551,1,0,0.363636363636364,0.875,0.363636363636364
12552,3,1,0.454545454545455,0.75,1
12553,3,1,1,1,1
12554,4,0,1,1,1
12555,3,0,0.636363636363636,0.75,0.545454545454545
12556,4,1,0.727272727272727,0.875,0.727272727272727
12557,4,1,1,1,0.363636363636364
12558,2,1,1,0.75,0.636363636363636
12559,3,0,0.272727272727273,0.375,0.363636363636364
12560,4,1,0.818181818181818,1,0.454545454545455
12561,4,0,0.181818181818182,0.625,0.181818181818182
12562,3,1,0.363636363636364,0.625,0
12563,2,1,1,0.875,1
12564,2,0,1,0.625,0.636363636363636
12565,2,0,0.454545454545455,0.375,0.727272727272727
12566,1,1,1,1,1
12567,2,0,0.454545454545455,0.875,0.454545454545455
12568,3,1,1,0.625,0.181818181818182
12569,6,1,0.0909090909090909,1,1
12570,4,1,0.545454545454545,0.5,0
12571,1,0,1,1,0.909090909090909
12572,4,0,1,0.75,0.818181818181818
12573,1,0,1,1,1
12574,4,1,1,1,0.818181818181818
12575,5,1,0.727272727272727,0.5,0.0909090909090909
12576,2,1,0.727272727272727,1,0.454545454545455
12577,2,1,0.636363636363636,0.625,0.363636363636364
12578,2,0,0.454545454545455,0.75,0.727272727272727
12579,2,1,0.727272727272727,0.625,0.181818181818182
12580,5,1,1,0.625,0.818181818181818
12581,4,1,0.363636363636364,0.125,0.818181818181818
12582,1,0,0.727272727272727,0.5,0.818181818181818
12583,4,1,1,1,1
12584,6,0,0.181818181818182,0.125,0.545454545454545
12585,2,0,0.818181818181818,0.875,1
12586,1,0,0.454545454545455,0.75,1
12587,2,0,0.636363636363636,0.25,0.272727272727273
12588,1,1,0.818181818181818,1,1
12589,3,1,0.0909090909090909,0.375,1
12590,4,1,0.636363636363636,0.625,0.818181818181818
12591,3,1,0.636363636363636,0.75,0.636363636363636
12592,3,1,0.909090909090909,0.5,0.545454545454545
12593,4,0,0.727272727272727,0.875,0.181818181818182
12594,7,1,0.909090909090909,0.75,0.909090909090909
12595,4,1,0.181818181818182,0.625,0.727272727272727
12596,2,0,0.818181818181818,0.75,1
12597,4,1,0.363636363636364,0.75,0.636363636363636
12598,5,1,1,1,0.909090909090909
12599,6,1,0.636363636363636,0.125,0.272727272727273
12600,1,1,0.818181818181818,0.75,0.545454545454545
12601,1,1,0.909090909090909,0.75,0.272727272727273
12602,3,1,0.363636363636364,0.375,1
12603,2,0,0.363636363636364,0.5,0.727272727272727
12604,1,1,1,1,1
12605,2,0,0.636363636363636,0.75,0.272727272727273
12606,2,1,0.272727272727273,0.625,0.454545454545455
12607,3,1,0.454545454545455,0.875,1
12608,4,0,0.181818181818182,0.75,1
12609,3,1,0.272727272727273,0.5,0.272727272727273
12610,2,1,1,1,0.909090909090909
12611,1,1,0.818181818181818,0.625,0.545454545454545
12612,3,0,0.454545454545455,0.5,0.363636363636364
12613,2,1,0,0.25,0.454545454545455
12614,3,0,0.727272727272727,0.875,0.818181818181818
12615,3,1,0.727272727272727,1,0.545454545454545
12616,3,0,0.454545454545455,0.375,0.818181818181818
12617,3,0,0.727272727272727,0.875,0.545454545454545
12618,3,0,1,0.875,0.0909090909090909
12619,3,1,1,1,1
12620,6,1,0.818181818181818,0.5,0.636363636363636
12621,1,1,0.454545454545455,0.75,0.636363636363636
12622,1,1,1,1,1
12623,4,0,0.272727272727273,0.5,0.181818181818182
12624,1,1,0.909090909090909,1,0.909090909090909
12625,2,1,0.909090909090909,1,0.818181818181818
12626,1,0,0.636363636363636,0.5,0.909090909090909
12627,3,1,0.0909090909090909,0.5,0.636363636363636
12628,1,1,0.454545454545455,0.875,0.909090909090909
12629,1,0,0.909090909090909,0.75,0.545454545454545
12630,3,1,0.818181818181818,0.875,0.818181818181818
12631,2,1,0.545454545454545,1,0.272727272727273
12632,4,1,0.636363636363636,0.75,0.181818181818182
12633,3,0,1,1,1
12634,2,0,0.818181818181818,0.625,0.636363636363636
12635,3,0,0.0909090909090909,1,0.272727272727273
12636,3,0,0.454545454545455,0.75,0.909090909090909
12637,1,0,1,0.75,0.454545454545455
12638,1,0,0.818181818181818,0.5,0.454545454545455
12639,1,1,1,0.875,0.181818181818182
12640,5,1,0.909090909090909,0.75,0.909090909090909
12641,3,0,0.545454545454545,0.375,0.818181818181818
12642,5,1,0.818181818181818,0.75,0.818181818181818
12643,3,1,0.727272727272727,0.625,0.272727272727273
12644,4,0,0.909090909090909,0.375,0
12645,4,1,1,0.75,0.363636363636364
12646,7,1,0.545454545454545,0.5,0.0909090909090909
12647,2,1,0.909090909090909,0.875,0.363636363636364
12648,4,1,0.727272727272727,0.625,0.272727272727273
12649,3,1,0.909090909090909,0.875,1
12650,3,0,1,0.625,0.0909090909090909
12651,2,1,0.636363636363636,0.625,0.272727272727273
12652,2,0,0.909090909090909,0.5,0.0909090909090909
12653,5,1,0.0909090909090909,1,1
12654,1,0,0.0909090909090909,0.875,0.636363636363636
12655,4,0,0.727272727272727,0.625,0.818181818181818
12656,2,1,0.727272727272727,0.375,0.363636363636364
12657,1,0,0.818181818181818,0.875,1
12658,1,0,0.909090909090909,0.25,0.0909090909090909
12659,1,1,0.818181818181818,0.875,0.727272727272727
12660,1,1,1,0.875,0.909090909090909
12661,3,0,0.909090909090909,1,0.727272727272727
12662,2,1,0.909090909090909,0.75,1
12663,1,0,0.909090909090909,0.75,0.181818181818182
12664,2,1,1,0.625,0.909090909090909
12665,1,1,0.909090909090909,0.75,0.454545454545455
12666,2,0,1,1,0.272727272727273
12667,5,0,0.909090909090909,0.625,0.727272727272727
12668,3,0,0.727272727272727,0.625,0.727272727272727
12669,1,0,0.636363636363636,0.875,0.454545454545455
12670,1,1,0.636363636363636,1,1
12671,4,1,1,0.75,0.363636363636364
12672,1,0,1,0.875,0.909090909090909
12673,1,0,0.636363636363636,0.625,0.636363636363636
12674,2,1,0.363636363636364,0.25,0.181818181818182
12675,1,0,1,1,0.909090909090909
12676,2,1,0.363636363636364,0.5,0.909090909090909
12677,1,0,0.909090909090909,0.875,1
12678,3,0,0.727272727272727,1,0.727272727272727
12679,1,0,0.727272727272727,0.625,0.363636363636364
12680,2,0,0.727272727272727,1,0.636363636363636
12681,2,0,0.363636363636364,0.25,0.0909090909090909
12682,3,1,1,1,0.0909090909090909
12683,2,1,0.363636363636364,0.375,0.545454545454545
12684,3,0,0.545454545454545,0.75,0.545454545454545
12685,3,1,0.454545454545455,1,0.818181818181818
12686,2,1,0.909090909090909,1,0.0909090909090909
12687,3,1,0.636363636363636,0.5,0.727272727272727
12688,1,0,0.636363636363636,0.75,0.181818181818182
12689,3,0,0.636363636363636,0.5,0.363636363636364
12690,3,0,0,0.625,0.727272727272727
12691,2,0,0.727272727272727,0.25,0.727272727272727
12692,3,0,0.181818181818182,0.75,0.727272727272727
12693,3,0,1,1,0.636363636363636
12694,1,0,0.0909090909090909,0.375,0.818181818181818
12695,3,0,0.545454545454545,0.125,0.181818181818182
12696,1,1,0.909090909090909,1,0.818181818181818
12697,1,0,1,0.75,0.363636363636364
12698,1,0,0.636363636363636,0,0.363636363636364
12699,5,1,0.909090909090909,0.5,0.636363636363636
12700,4,1,0.818181818181818,1,0.454545454545455
12701,2,0,0.363636363636364,0.5,0.636363636363636
12702,3,1,1,0.625,0
12703,1,0,0.909090909090909,0.5,0.818181818181818
12704,1,1,0.818181818181818,1,1
12705,6,0,0.727272727272727,0.5,0.0909090909090909
12706,3,0,1,1,0
12707,3,1,0.545454545454545,0.5,1
12708,1,0,0.272727272727273,0.875,0.636363636363636
12709,4,1,0.0909090909090909,0.75,0.818181818181818
12710,1,0,0.727272727272727,0.75,0.727272727272727
12711,2,0,0.727272727272727,0.75,0.181818181818182
12712,1,1,0.545454545454545,0.75,0.545454545454545
12713,4,1,0,0.375,0.909090909090909
12714,1,0,0.727272727272727,0.75,0.545454545454545
12715,1,0,0.545454545454545,0.75,0.727272727272727
12716,4,0,0.909090909090909,1,0.454545454545455
12717,2,1,0.727272727272727,1,0.181818181818182
12718,3,1,0.818181818181818,1,0.454545454545455
12719,5,0,0,0.375,0.181818181818182
12720,2,0,0.636363636363636,1,0.909090909090909
12721,3,0,0.454545454545455,0.5,0.363636363636364
12722,1,0,0.818181818181818,0.875,0.818181818181818
12723,2,0,0.272727272727273,0.75,0.909090909090909
12724,2,0,1,0,0.0909090909090909
12725,1,1,0.727272727272727,0.5,0.454545454545455
12726,1,1,0.909090909090909,0.875,0.909090909090909
12727,3,0,0.909090909090909,0.875,0.545454545454545
12728,3,0,0.363636363636364,0.5,0.363636363636364
12729,3,1,0.545454545454545,0.125,0.0909090909090909
12730,4,1,1,0.5,0.363636363636364
12731,2,0,0.636363636363636,0.875,0.909090909090909
12732,1,1,1,0.875,0.181818181818182
12733,3,1,1,0.25,0.454545454545455
12734,2,0,0.545454545454545,0.75,1
12735,1,1,1,0.5,0.454545454545455
12736,1,0,0.272727272727273,0.375,0.454545454545455
12737,3,0,0.545454545454545,1,0.818181818181818
12738,1,0,0.363636363636364,0.5,0.636363636363636
12739,4,1,0.818181818181818,0.625,0.0909090909090909
12740,3,0,0.545454545454545,0.875,0.636363636363636
12741,4,1,0.454545454545455,0.875,1
12742,7,1,1,1,0.818181818181818
12743,1,1,0.909090909090909,1,0.727272727272727
12744,3,0,0.545454545454545,0.25,0.454545454545455
12745,2,1,0.545454545454545,0.75,0.363636363636364
12746,2,0,0.909090909090909,1,0.636363636363636
12747,1,1,0.909090909090909,0.875,0.181818181818182
12748,2,1,0.727272727272727,0.375,0.272727272727273
12749,2,0,0.545454545454545,0.625,0.272727272727273
12750,1,1,0,0.375,0.181818181818182
12751,1,0,1,1,0.909090909090909
12752,1,0,0.818181818181818,0.875,0.909090909090909
12753,5,0,1,1,1
12754,3,1,1,0.5,0
12755,1,0,0.909090909090909,1,0.909090909090909
12756,5,1,0.545454545454545,0.5,0.818181818181818
12757,1,0,1,1,0.909090909090909
12758,2,1,0.909090909090909,0.75,0
12759,1,1,1,1,1
12760,2,0,0.909090909090909,0.125,0.727272727272727
12761,6,1,0.818181818181818,0.375,0.0909090909090909
12762,3,0,0.181818181818182,0.75,0.454545454545455
12763,1,1,0.818181818181818,0.625,0.818181818181818
12764,5,0,1,0.75,0.909090909090909
12765,2,1,0.818181818181818,0.25,0.636363636363636
12766,1,1,1,0.75,0.363636363636364
12767,1,0,0.636363636363636,0.875,0.272727272727273
12768,3,0,0.727272727272727,1,0.636363636363636
12769,1,0,0.545454545454545,0.875,0.363636363636364
12770,4,0,0.818181818181818,0.625,0.363636363636364
12771,2,0,0.727272727272727,0.875,0.909090909090909
12772,3,1,0.909090909090909,0.75,1
12773,4,0,1,0.875,1
12774,2,0,0.818181818181818,0.5,0.272727272727273
12775,1,0,0.909090909090909,1,0.909090909090909
12776,1,0,0.727272727272727,0.875,0.818181818181818
12777,3,0,0,0.75,0.909090909090909
12778,3,1,0.454545454545455,0.5,0.363636363636364
12779,1,0,0.636363636363636,0.75,0.636363636363636
12780,1,1,0.909090909090909,0.375,1
12781,1,1,0.0909090909090909,0.375,0.636363636363636
12782,2,1,0.272727272727273,0.5,0.818181818181818
12783,2,1,0.636363636363636,0.625,0.0909090909090909
12784,4,1,0.636363636363636,1,0
12785,3,0,0.818181818181818,0.875,0.909090909090909
12786,2,0,0,0.75,0.181818181818182
12787,4,1,0.909090909090909,0.875,0.909090909090909
12788,1,0,0.636363636363636,0.875,1
12789,2,1,1,1,1
12790,1,0,0.818181818181818,0.75,0.454545454545455
12791,2,1,0.272727272727273,0.625,0.909090909090909
12792,3,1,0.545454545454545,0.875,0.909090909090909
12793,1,0,0.454545454545455,0.375,1
12794,5,0,0.909090909090909,1,1
12795,5,0,0.181818181818182,0.25,0.454545454545455
12796,1,0,0.818181818181818,0.5,0.545454545454545
12797,2,1,0.818181818181818,0.5,0.363636363636364
12798,5,0,0.454545454545455,1,0.818181818181818
12799,1,0,0,0,0
12800,4,1,0.818181818181818,0.625,0.363636363636364
12801,3,1,0.818181818181818,0.25,0.0909090909090909
12802,1,1,0.909090909090909,0.5,0.181818181818182
12803,4,1,0.454545454545455,0.875,0.909090909090909
12804,1,1,0.818181818181818,0.875,0.636363636363636
12805,3,1,0.818181818181818,1,0.909090909090909
12806,4,0,0.818181818181818,0.75,0.363636363636364
12807,2,0,1,1,1
12808,2,0,0.181818181818182,0.375,0.272727272727273
12809,1,1,1,0.875,0.909090909090909
12810,1,0,0.818181818181818,0.875,0.818181818181818
12811,3,0,0.818181818181818,0.75,0.272727272727273
12812,4,1,0.454545454545455,0.5,0.727272727272727
12813,3,0,0.727272727272727,0.625,0.181818181818182
12814,4,0,0.454545454545455,0.875,1
12815,3,0,0.454545454545455,0.75,0.636363636363636
12816,1,0,0.636363636363636,0.375,0.545454545454545
12817,6,0,0.909090909090909,0.875,0.363636363636364
12818,2,1,0.545454545454545,0.125,0.363636363636364
12819,4,1,1,1,1
12820,2,0,0.181818181818182,0.5,0.272727272727273
12821,1,1,0.272727272727273,0.5,0.818181818181818
12822,2,1,0.636363636363636,1,1
12823,1,1,0.0909090909090909,1,0.545454545454545
12824,6,1,0.454545454545455,0.125,0.363636363636364
12825,4,1,1,0.625,0.272727272727273
12826,4,1,0.272727272727273,0.625,1
12827,2,0,0.727272727272727,0.625,0.363636363636364
12828,1,1,0.909090909090909,1,0.818181818181818
12829,1,0,0.545454545454545,0.875,0.636363636363636
12830,3,1,0.363636363636364,0.75,0.545454545454545
12831,2,1,0.909090909090909,1,1
12832,1,0,0.727272727272727,0.875,1
12833,4,0,0.272727272727273,0.75,1
12834,3,1,0.272727272727273,0.625,0.454545454545455
12835,4,0,1,0.625,0.454545454545455
12836,2,1,0.818181818181818,0.625,0.181818181818182
12837,1,1,1,1,0.909090909090909
12838,4,1,0.636363636363636,0.75,0.363636363636364
12839,1,1,0.727272727272727,0.375,1
12840,5,1,1,1,0.909090909090909
12841,5,1,0.727272727272727,1,0.909090909090909
12842,3,1,1,1,1
12843,2,1,0.545454545454545,0.75,0.545454545454545
12844,4,1,1,0.875,0.454545454545455
12845,1,1,0.727272727272727,0.875,0.727272727272727
12846,3,0,1,0.875,0.727272727272727
12847,4,0,0.727272727272727,0.75,1
12848,2,0,0.454545454545455,1,0.909090909090909
12849,2,1,0.636363636363636,0.625,0.727272727272727
12850,3,1,0.818181818181818,0.25,0.454545454545455
12851,2,0,0.454545454545455,0.75,0.272727272727273
12852,1,0,0.909090909090909,0.5,0.727272727272727
12853,3,0,0.818181818181818,1,0.363636363636364
12854,1,0,1,0.375,0.545454545454545
12855,3,0,0,0.75,0.545454545454545
12856,1,0,0.818181818181818,1,0.909090909090909
12857,1,1,0.636363636363636,0.75,0.272727272727273
12858,1,0,0.818181818181818,0.75,0.818181818181818
12859,3,1,0.545454545454545,0.875,1
12860,2,0,0.636363636363636,0.75,0.545454545454545
12861,5,0,0.454545454545455,0.5,0.454545454545455
12862,3,1,0.636363636363636,0.75,0.272727272727273
12863,2,0,1,0.625,0
12864,3,0,0.363636363636364,0.375,0.363636363636364
12865,3,0,1,0.625,0.272727272727273
12866,1,0,0.727272727272727,0.25,0.727272727272727
12867,1,1,0.454545454545455,0.125,0.181818181818182
12868,3,0,0.727272727272727,0.625,0.909090909090909
12869,3,0,1,1,0.545454545454545
12870,5,0,0.454545454545455,0.75,0.545454545454545
12871,3,1,0.818181818181818,1,0.454545454545455
12872,3,0,0.272727272727273,0.75,0.636363636363636
12873,2,0,0.454545454545455,0.5,0.636363636363636
12874,2,0,0.363636363636364,0.75,0.727272727272727
12875,3,0,0.909090909090909,0.625,0.272727272727273
12876,1,1,1,0.875,0.454545454545455
12877,4,0,0.0909090909090909,1,0.818181818181818
12878,3,0,0.545454545454545,0.875,1
12879,2,0,0.909090909090909,0.875,0.272727272727273
12880,4,1,0.727272727272727,0.625,0.818181818181818
12881,1,1,1,0.75,0.818181818181818
12882,1,0,1,0.875,0.636363636363636
12883,3,1,1,1,0.181818181818182
12884,2,0,1,1,1
12885,3,0,1,0.75,0.272727272727273
12886,2,0,0.454545454545455,0.625,0.363636363636364
12887,2,0,0.727272727272727,0.375,0.636363636363636
12888,1,0,0.363636363636364,0.625,1
12889,1,0,0.818181818181818,0.75,0.636363636363636
12890,4,1,0.636363636363636,0.375,0.181818181818182
12891,3,1,1,1,0.818181818181818
12892,1,0,0.636363636363636,1,0.909090909090909
12893,4,1,0.636363636363636,0.5,0.363636363636364
12894,1,0,0.727272727272727,0.5,0.545454545454545
12895,3,1,0.636363636363636,1,0.818181818181818
12896,1,0,1,0.5,0.818181818181818
12897,2,0,0.454545454545455,0.375,0.818181818181818
12898,1,1,1,0.625,0.636363636363636
12899,2,0,1,0.25,0.636363636363636
12900,4,1,0.0909090909090909,0.375,0.545454545454545
12901,2,1,0.727272727272727,0.125,0.181818181818182
12902,2,0,0.909090909090909,0.625,0.727272727272727
12903,1,1,0.454545454545455,0.5,1
12904,1,0,0.636363636363636,0.75,0.454545454545455
12905,1,0,0.545454545454545,0.875,0.454545454545455
12906,1,1,1,0.5,0.181818181818182
12907,5,1,0.909090909090909,0.75,0.272727272727273
12908,1,0,0.545454545454545,0.75,0.454545454545455
12909,3,0,0.818181818181818,0.625,0.818181818181818
12910,2,0,0.272727272727273,0.5,0.727272727272727
12911,4,0,0.181818181818182,0.875,0.818181818181818
12912,3,1,0.818181818181818,0.875,0.909090909090909
12913,1,0,0.727272727272727,0.875,0.909090909090909
12914,1,0,0.727272727272727,0.625,0.0909090909090909
12915,1,1,0.727272727272727,0.75,0.636363636363636
12916,1,0,0.545454545454545,0.625,0.636363636363636
12917,1,0,0.181818181818182,0.75,0.909090909090909
12918,4,1,0.727272727272727,0.875,0.545454545454545
12919,3,0,0.727272727272727,0.75,0.909090909090909
12920,3,0,0.727272727272727,0.625,0.545454545454545
12921,1,0,0.909090909090909,0.625,0.454545454545455
12922,2,1,1,1,1
12923,3,0,0.727272727272727,0.625,1
12924,3,0,0.727272727272727,0.75,0.363636363636364
12925,1,0,0.727272727272727,1,0.909090909090909
12926,1,0,0.818181818181818,0.875,0.727272727272727
12927,2,1,0.636363636363636,0.25,0.636363636363636
12928,1,0,0.363636363636364,0.5,0.363636363636364
12929,4,1,0.909090909090909,0.875,0.636363636363636
12930,3,0,1,1,1
12931,5,1,0.818181818181818,0.75,0.636363636363636
12932,4,0,0.454545454545455,0.25,1
12933,1,0,0.454545454545455,0.75,0.909090909090909
12934,5,1,0.454545454545455,0.375,0
12935,3,0,0.545454545454545,0.25,0.181818181818182
