pub_id,first_author,year_of_publication,title_of_article,outcome_num,paper_section,sample_code,task_name,task_type,domain_frame,incentivization,total_n,young_total_n,middle_total_n,old_total_n,n_female,young_n_female,middle_n_female,old_n_female,n_male,young_n_male,middle_n_male,old_n_male,prop_female,young_prop_female,middle_prop_female,old_prop_female,prop_male,young_prop_male,middle_prop_male,old_prop_male,mean_age,young_mean_age,middle_mean_age,old_mean_age,age_min,young_age_min,middle_age_min,old_age_min,age_max,young_age_max,middle_age_max,old_age_max,sd_age,young_sd_age,middle_sd_age,old_sd_age,se_age,young_se_age,middle_se_age,old_se_age,dv_units,dv_description,dv_correlation,dv_young_mean,dv_young_sd,dv_young_se,dv_middle_mean,dv_middle_sd,dv_middle_se,dv_old_mean,dv_old_sd,dv_old_se,dv_name_of_other_stats_output,dv_other_stats_output,dv_summary_stats_in_figure,dv_type_of_comparison,source_of_outcome
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,10,Study 1B,Sample 4,Intertemporal Choice Task,description,gain,hypothetical,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35714285714285715,NA,NA,NA,NA,NA,NA,NA,35.232142857142854,NA,NA,NA,20,NA,NA,NA,72,NA,NA,NA,10.637824574992374,NA,NA,NA,NA,NA,NA,NA,Number of days,Number of days associated to an outcome of $28,0.09030750711745487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,11,Study 1B,Sample 5,Intertemporal Choice Task,description,gain,hypothetical,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4074074074074074,NA,NA,NA,NA,NA,NA,NA,34.2962962962963,NA,NA,NA,20,NA,NA,NA,57,NA,NA,NA,9.396164672464053,NA,NA,NA,NA,NA,NA,NA,Number of days,Number of days associated to an outcome of $33,0.08297492641564311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,12,Study 1B,Sample 6,Intertemporal Choice Task,description,gain,hypothetical,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42857142857142855,NA,NA,NA,NA,NA,NA,NA,32.982142857142854,NA,NA,NA,19,NA,NA,NA,59,NA,NA,NA,9.300031420139634,NA,NA,NA,NA,NA,NA,NA,Number of days,Number of days associated to an outcome of $38,0.23575775708877295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,13,Study 2A,Sample 1,Intertemporal Choice Task,description,gain,hypothetical,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7358490566037735,NA,NA,NA,NA,NA,NA,NA,36.264150943396224,NA,NA,NA,18,NA,NA,NA,87,NA,NA,NA,13.868293325006782,NA,NA,NA,NA,NA,NA,NA,Expected reward,Expected reward after 1 day(s),0.12820604636781724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,14,Study 2A,Sample 2,Intertemporal Choice Task,description,gain,hypothetical,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6534653465346535,NA,NA,NA,NA,NA,NA,NA,33.98019801980198,NA,NA,NA,18,NA,NA,NA,71,NA,NA,NA,12.763212916832346,NA,NA,NA,NA,NA,NA,NA,Expected reward,Expected reward after 4 day(s),-0.0582908990931012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,15,Study 2A,Sample 3,Intertemporal Choice Task,description,gain,hypothetical,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6880733944954128,NA,NA,NA,NA,NA,NA,NA,35.56880733944954,NA,NA,NA,18,NA,NA,NA,71,NA,NA,NA,13.945241437478781,NA,NA,NA,NA,NA,NA,NA,Expected reward,Expected reward after 12 day(s),-0.004903546492004033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,16,Study 2A,Sample 4,Intertemporal Choice Task,description,gain,hypothetical,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7256637168141593,NA,NA,NA,NA,NA,NA,NA,36.91150442477876,NA,NA,NA,18,NA,NA,NA,71,NA,NA,NA,14.907786509383453,NA,NA,NA,NA,NA,NA,NA,Expected reward,Expected reward after 27 day(s),-0.139855418053438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,17,Study 2A,Sample 5,Intertemporal Choice Task,description,gain,hypothetical,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6388888888888888,NA,NA,NA,NA,NA,NA,NA,32.7037037037037,NA,NA,NA,18,NA,NA,NA,66,NA,NA,NA,12.240777004275397,NA,NA,NA,NA,NA,NA,NA,Expected reward,Expected reward after 63 day(s),-0.11710105254757412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,18,Study 2A,Sample 6,Intertemporal Choice Task,description,gain,hypothetical,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6728971962616822,NA,NA,NA,NA,NA,NA,NA,34.89719626168224,NA,NA,NA,18,NA,NA,NA,75,NA,NA,NA,13.56878672531067,NA,NA,NA,NA,NA,NA,NA,Expected reward,Expected reward after 88 day(s),-0.26076886491225293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,19,Study 2A,Sample 7,Intertemporal Choice Task,description,gain,hypothetical,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7058823529411765,NA,NA,NA,NA,NA,NA,NA,35.31372549019608,NA,NA,NA,18,NA,NA,NA,72,NA,NA,NA,13.449561362170492,NA,NA,NA,NA,NA,NA,NA,Expected reward,Expected reward after 122 day(s),-0.17657181505901975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,20,Study 2A,Sample 8,Intertemporal Choice Task,description,gain,hypothetical,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6122448979591837,NA,NA,NA,NA,NA,NA,NA,37.204081632653065,NA,NA,NA,18,NA,NA,NA,72,NA,NA,NA,13.309913508416004,NA,NA,NA,NA,NA,NA,NA,Expected reward,Expected reward after 243 day(s),-0.14628059088310913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,21,Study 2B,Sample 1,Intertemporal Choice Task,description,gain,hypothetical,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6880733944954128,NA,NA,NA,NA,NA,NA,NA,33.76146788990825,NA,NA,NA,18,NA,NA,NA,67,NA,NA,NA,12.343013530355279,NA,NA,NA,NA,NA,NA,NA,Number of days,Number of days associated to an outcome of £11,0.008787779482721603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,22,Study 2B,Sample 2,Intertemporal Choice Task,description,gain,hypothetical,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6886792452830188,NA,NA,NA,NA,NA,NA,NA,35.301886792452834,NA,NA,NA,18,NA,NA,NA,69,NA,NA,NA,13.093924299039108,NA,NA,NA,NA,NA,NA,NA,Number of days,Number of days associated to an outcome of £13,0.19846474417515544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,23,Study 2B,Sample 3,Intertemporal Choice Task,description,gain,hypothetical,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7181818181818181,NA,NA,NA,NA,NA,NA,NA,35.445454545454545,NA,NA,NA,18,NA,NA,NA,69,NA,NA,NA,12.596480041047993,NA,NA,NA,NA,NA,NA,NA,Number of days,Number of days associated to an outcome of £15,0.12525300213037677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,24,Study 2B,Sample 4,Intertemporal Choice Task,description,gain,hypothetical,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6909090909090909,NA,NA,NA,NA,NA,NA,NA,35.64545454545455,NA,NA,NA,18,NA,NA,NA,72,NA,NA,NA,12.784441780005698,NA,NA,NA,NA,NA,NA,NA,Number of days,Number of days associated to an outcome of £18,0.2853587649641146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,25,Study 2B,Sample 5,Intertemporal Choice Task,description,gain,hypothetical,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,33.84,NA,NA,NA,19,NA,NA,NA,65,NA,NA,NA,10.94681356709464,NA,NA,NA,NA,NA,NA,NA,Number of days,Number of days associated to an outcome of £23,0.18580530942464657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,26,Study 2B,Sample 6,Intertemporal Choice Task,description,gain,hypothetical,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5684210526315789,NA,NA,NA,NA,NA,NA,NA,36.34736842105263,NA,NA,NA,18,NA,NA,NA,82,NA,NA,NA,13.693272475424791,NA,NA,NA,NA,NA,NA,NA,Number of days,Number of days associated to an outcome of £29,0.1974606584790094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,27,Study 2B,Sample 7,Intertemporal Choice Task,description,gain,hypothetical,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6346153846153846,NA,NA,NA,NA,NA,NA,NA,33.95192307692308,NA,NA,NA,18,NA,NA,NA,73,NA,NA,NA,12.28574026022031,NA,NA,NA,NA,NA,NA,NA,Number of days,Number of days associated to an outcome of £38,-0.07871866267249324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
16,Skylark,2020,The delay-reward heuristic: What do people expect in intertemporal choice tasks?,28,Study 2B,Sample 8,Intertemporal Choice Task,description,gain,hypothetical,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6868686868686869,NA,NA,NA,NA,NA,NA,NA,32.38383838383838,NA,NA,NA,18,NA,NA,NA,66,NA,NA,NA,11.528763558946965,NA,NA,NA,NA,NA,NA,NA,Number of days,Number of days associated to an outcome of £54,0.15288374932378332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data at: https://osf.io/e2fnt/,age continuous,raw data
1,Albert,2012,Differences in risk aversion between young and older adults,1,Single,Sample 1,Delay-Discounting Task,description,gain,hypothetical,54,26,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.824,NA,NA,NA,NA,NA,31.9,NA,71.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA,8.4,NA,NA,NA,NA,Smaller-sooner choices,Number of smaller-sooner choices,NA,2,1.6492422502470643,NA,NA,NA,NA,3.75,2.101586702153082,NA,NA,NA,Table 3,extreme group (m + sd),table
